"UnitCode","Year","Visits"
"FOLS",1983,264860
"FOLS",1984,309048
"FOLS",1985,263346
"FOLS",1986,261860
"FOLS",1987,217284
"FOLS",1988,288072
"FOLS",1989,256410
"FOLS",1990,230494
"FOLS",1991,280896
"FOLS",1992,317748
"FOLS",1993,284478
"FOLS",1994,276750
"FOLS",1995,289860
"FOLS",1996,275910
"FOLS",1997,261378
"FOLS",1998,261180
"FOLS",1999,255432
"FOLS",2000,240006
"FOLS",2001,213486
"FOLS",2002,239520
"FOLS",2003,211902
"FOLS",2004,222762
"FOLS",2005,189306
"FOLS",2006,189072
"FOLS",2007,182826
"FOLS",2008,128898
"FOLS",2009,164658
"FOLS",2010,176538
"FOLS",2011,160224
"FOLS",2012,199164
"FOLS",2013,164592
"FOLS",2014,147642
"FOLS",2015,193020
"FOLS",2016,186360
"FOLS",2017,175128
"FOLS",2018,175038
"FOLS",2019,161748
"FOLS",2020,131370
"FOLS",2021,176652
"FOLS",2022,157314
"FOLS",2023,156678
"FOLS",2024,157314
"FOMA",1979,986214
"FOMA",1980,995498
"FOMA",1981,1056854
"FOMA",1982,967926
"FOMA",1983,979110
"FOMA",1984,1179884
"FOMA",1985,1306878
"FOMA",1986,1448706
"FOMA",1987,1415670
"FOMA",1988,1296524
"FOMA",1989,1497584
"FOMA",1990,1449770
"FOMA",1991,1342152
"FOMA",1992,1356432
"FOMA",1993,1518414
"FOMA",1994,1969780
"FOMA",1995,1831592
"FOMA",1996,1846298
"FOMA",1997,2162254
"FOMA",1998,2037978
"FOMA",1999,2334676
"FOMA",2000,2564850
"FOMA",2001,2747978
"FOMA",2002,2879414
"FOMA",2003,3813348
"FOMA",2004,3698064
"FOMA",2005,4029242
"FOMA",2006,3709916
"FOMA",2007,3344534
"FOMA",2008,3275228
"FOMA",2009,3189806
"FOMA",2010,2713348
"FOMA",2011,2305084
"FOMA",2012,2020654
"FOMA",2013,2121026
"FOMA",2014,2294968
"FOMA",2015,2507666
"FOMA",2016,2256634
"FOMA",2017,2333296
"FOMA",2018,2453426
"FOMA",2019,2390362
"FOMA",2020,2221382
"FOMA",2021,2289976
"FOMA",2022,2825836
"FOMA",2023,2860540
"FOMA",2024,2739974
"FOMC",1979,2719882
"FOMC",1980,3075490
"FOMC",1981,3364870
"FOMC",1982,3429380
"FOMC",1983,3618648
"FOMC",1984,3864818
"FOMC",1985,3980924
"FOMC",1986,4052736
"FOMC",1987,2733964
"FOMC",1988,2882128
"FOMC",1989,2959042
"FOMC",1990,2811166
"FOMC",1991,2817376
"FOMC",1992,2941370
"FOMC",1993,2594362
"FOMC",1994,2880902
"FOMC",1995,3022046
"FOMC",1996,3056824
"FOMC",1997,3307872
"FOMC",1998,3425788
"FOMC",1999,3412226
"FOMC",2000,3456074
"FOMC",2001,3236042
"FOMC",2002,3371270
"FOMC",2003,3038946
"FOMC",2004,3140456
"FOMC",2005,3105342
"FOMC",2006,3114256
"FOMC",2007,2876782
"FOMC",2008,2992410
"FOMC",2009,3031508
"FOMC",2010,3060068
"FOMC",2011,3208432
"FOMC",2012,3722542
"FOMC",2013,3394310
"FOMC",2014,3848652
"FOMC",2015,3091614
"FOMC",2016,3057096
"FOMC",2017,2961474
"FOMC",2018,2432722
"FOMC",2019,2099886
"FOMC",2020,818274
"FOMC",2021,752530
"FOMC",2022,1121938
"FOMC",2023,2151994
"FOMC",2024,1973038
"FONE",1979,518742
"FONE",1980,602268
"FONE",1981,697172
"FONE",1982,750098
"FONE",1983,616634
"FONE",1984,792882
"FONE",1985,689110
"FONE",1986,723190
"FONE",1987,658060
"FONE",1988,621982
"FONE",1989,773766
"FONE",1990,817426
"FONE",1991,945364
"FONE",1992,756160
"FONE",1993,627096
"FONE",1994,436944
"FONE",1995,462758
"FONE",1996,421278
"FONE",1997,389674
"FONE",1998,435666
"FONE",1999,415728
"FONE",2000,426566
"FONE",2001,446410
"FONE",2002,446852
"FONE",2003,471680
"FONE",2004,564370
"FONE",2005,525884
"FONE",2006,1109766
"FONE",2007,1660542
"FONE",2008,642038
"FONE",2009,992204
"FONE",2010,1339290
"FONE",2011,955376
"FONE",2012,935564
"FONE",2013,834050
"FONE",2014,1083124
"FONE",2015,1377914
"FONE",2016,1423450
"FONE",2017,1428534
"FONE",2018,1364960
"FONE",2019,1514054
"FONE",2020,832244
"FONE",2021,1139992
"FONE",2022,1227352
"FONE",2023,1214132
"FONE",2024,1335090
"FOPO",1979,3068432
"FOPO",1980,2793414
"FOPO",1981,3719202
"FOPO",1982,4139452
"FOPO",1983,3288480
"FOPO",1984,3916286
"FOPO",1985,3580706
"FOPO",1986,4255710
"FOPO",1987,5833760
"FOPO",1988,4704938
"FOPO",1989,4266496
"FOPO",1990,4389278
"FOPO",1991,4453376
"FOPO",1992,4440794
"FOPO",1993,4675468
"FOPO",1994,4721394
"FOPO",1995,4435006
"FOPO",1996,4697700
"FOPO",1997,5227840
"FOPO",1998,5271954
"FOPO",1999,5353526
"FOPO",2000,5086934
"FOPO",2001,3736094
"FOPO",2002,5007240
"FOPO",2003,4905544
"FOPO",2004,5127062
"FOPO",2005,5185746
"FOPO",2006,4971478
"FOPO",2007,4803774
"FOPO",2008,4354992
"FOPO",2009,4343752
"FOPO",2010,4118582
"FOPO",2011,4197668
"FOPO",2012,4743738
"FOPO",2013,4963504
"FOPO",2014,5244262
"FOPO",2015,5069668
"FOPO",2016,7085662
"FOPO",2017,4874988
"FOPO",2018,4406498
"FOPO",2019,4405564
"FOPO",2020,2690502
"FOPO",2021,2928618
"FOPO",2022,2988342
"FOPO",2023,2836954
"FOPO",2024,3743222
"FOPU",1979,2100320
"FOPU",1980,2103774
"FOPU",1981,1799666
"FOPU",1982,2215060
"FOPU",1983,2115956
"FOPU",1984,2640802
"FOPU",1985,2792576
"FOPU",1986,3591710
"FOPU",1987,2780484
"FOPU",1988,2241064
"FOPU",1989,3481600
"FOPU",1990,2595790
"FOPU",1991,2862052
"FOPU",1992,2805532
"FOPU",1993,2676740
"FOPU",1994,2463690
"FOPU",1995,2281892
"FOPU",1996,2487296
"FOPU",1997,2630362
"FOPU",1998,2607714
"FOPU",1999,2595060
"FOPU",2000,2565882
"FOPU",2001,2590448
"FOPU",2002,2580362
"FOPU",2003,2395594
"FOPU",2004,2323616
"FOPU",2005,2161636
"FOPU",2006,2406362
"FOPU",2007,2294174
"FOPU",2008,2517678
"FOPU",2009,3098702
"FOPU",2010,2963836
"FOPU",2011,2906420
"FOPU",2012,2749716
"FOPU",2013,2670167
"FOPU",2014,2758003
"FOPU",2015,2738621
"FOPU",2016,2463708
"FOPU",2017,2572835
"FOPU",2018,2988215
"FOPU",2019,2668718
"FOPU",2020,2554493
"FOPU",2021,2985049
"FOPU",2022,3012772
"FOPU",2023,2882893
"FOPU",2024,2276435
"FORA",1979,1564378
"FORA",1980,1891674
"FORA",1981,1542366
"FORA",1982,1608810
"FORA",1983,1897100
"FORA",1984,2060618
"FORA",1985,1596794
"FORA",1986,1462088
"FORA",1987,1601498
"FORA",1988,1128264
"FORA",1989,1434828
"FORA",1990,1784604
"FORA",1991,1671070
"FORA",1992,1689872
"FORA",1993,1770774
"FORA",1994,1770560
"FORA",1995,1542554
"FORA",1996,1649660
"FORA",1997,1990898
"FORA",1998,1891114
"FORA",1999,1668994
"FORA",2000,1349866
"FORA",2001,1438040
"FORA",2002,1527390
"FORA",2003,1066766
"FORA",2004,1431944
"FORA",2005,1454360
"FORA",2006,1499582
"FORA",2007,1647888
"FORA",2008,1609182
"FORA",2009,1747594
"FORA",2010,1549778
"FORA",2011,1418312
"FORA",2012,1403506
"FORA",2013,1301484
"FORA",2014,1305918
"FORA",2015,1405228
"FORA",2016,1261748
"FORA",2017,1346212
"FORA",2018,1283340
"FORA",2019,1223988
"FORA",2020,619452
"FORA",2021,1379258
"FORA",2022,1388646
"FORA",2023,1262184
"FORA",2024,1270090
"FOSC",1979,43544
"FOSC",1980,165706
"FOSC",1981,261416
"FOSC",1982,322496
"FOSC",1983,372256
"FOSC",1984,396812
"FOSC",1985,386646
"FOSC",1986,420830
"FOSC",1987,378930
"FOSC",1988,348354
"FOSC",1989,389744
"FOSC",1990,387792
"FOSC",1991,376076
"FOSC",1992,430022
"FOSC",1993,393468
"FOSC",1994,371406
"FOSC",1995,251502
"FOSC",1996,244688
"FOSC",1997,245056
"FOSC",1998,253998
"FOSC",1999,213684
"FOSC",2000,184638
"FOSC",2001,205658
"FOSC",2002,193760
"FOSC",2003,149988
"FOSC",2004,146268
"FOSC",2005,130454
"FOSC",2006,123026
"FOSC",2007,113130
"FOSC",2008,128030
"FOSC",2009,144202
"FOSC",2010,140118
"FOSC",2011,132698
"FOSC",2012,126362
"FOSC",2013,129984
"FOSC",2014,131220
"FOSC",2015,129041
"FOSC",2016,147648
"FOSC",2017,145631
"FOSC",2018,132996
"FOSC",2019,121456
"FOSC",2020,73690
"FOSC",2021,115343
"FOSC",2022,134917
"FOSC",2023,128934
"FOSC",2024,124403
"FOSM",1979,286844
"FOSM",1980,407406
"FOSM",1981,535362
"FOSM",1982,517970
"FOSM",1983,476036
"FOSM",1984,492922
"FOSM",1985,551374
"FOSM",1986,638672
"FOSM",1987,507258
"FOSM",1988,511112
"FOSM",1989,346950
"FOSM",1990,335418
"FOSM",1991,353436
"FOSM",1992,471076
"FOSM",1993,544878
"FOSM",1994,483708
"FOSM",1995,447610
"FOSM",1996,349760
"FOSM",1997,290750
"FOSM",1998,195004
"FOSM",1999,167202
"FOSM",2000,249906
"FOSM",2001,395982
"FOSM",2002,349062
"FOSM",2003,343332
"FOSM",2004,365548
"FOSM",2005,346706
"FOSM",2006,358886
"FOSM",2007,390740
"FOSM",2008,350310
"FOSM",2009,296100
"FOSM",2010,320040
"FOSM",2011,401326
"FOSM",2012,407218
"FOSM",2013,324260
"FOSM",2014,358770
"FOSM",2015,400910
"FOSM",2016,517238
"FOSM",2017,537442
"FOSM",2018,465086
"FOSM",2019,423322
"FOSM",2020,201362
"FOSM",2021,307552
"FOSM",2022,574244
"FOSM",2023,629696
"FOSM",2024,580106
"FOST",1979,332544
"FOST",1980,325898
"FOST",1981,304940
"FOST",1982,334022
"FOST",1983,317398
"FOST",1984,283770
"FOST",1985,338784
"FOST",1986,290830
"FOST",1987,228682
"FOST",1988,264876
"FOST",1989,256500
"FOST",1990,265914
"FOST",1991,286050
"FOST",1992,300108
"FOST",1993,274206
"FOST",1994,250970
"FOST",1995,280698
"FOST",1996,242152
"FOST",1997,412764
"FOST",1998,230040
"FOST",1999,256144
"FOST",2000,193342
"FOST",2001,265330
"FOST",2002,389324
"FOST",2003,283236
"FOST",2004,342140
"FOST",2005,191192
"FOST",2006,302954
"FOST",2007,298220
"FOST",2008,356324
"FOST",2009,465858
"FOST",2010,518746
"FOST",2011,514378
"FOST",2012,975284
"FOST",2013,645444
"FOST",2014,304092
"FOST",2015,433394
"FOST",2016,470030
"FOST",2017,534682
"FOST",2018,452534
"FOST",2019,487060
"FOST",2020,120666
"FOST",2021,228422
"FOST",2022,358582
"FOST",2023,417006
"FOST",2024,398520
"FOSU",1979,824048
"FOSU",1980,814886
"FOSU",1981,910172
"FOSU",1982,966642
"FOSU",1983,1063318
"FOSU",1984,1161038
"FOSU",1985,1130076
"FOSU",1986,1186602
"FOSU",1987,1250022
"FOSU",1988,1339770
"FOSU",1989,1094666
"FOSU",1990,1074036
"FOSU",1991,1328698
"FOSU",1992,1450418
"FOSU",1993,1477644
"FOSU",1994,1496704
"FOSU",1995,1426968
"FOSU",1996,1390568
"FOSU",1997,1425842
"FOSU",1998,1429860
"FOSU",1999,1975398
"FOSU",2000,2071804
"FOSU",2001,6276694
"FOSU",2002,6295050
"FOSU",2003,5728488
"FOSU",2004,5324698
"FOSU",2005,5315294
"FOSU",2006,5285950
"FOSU",2007,5376544
"FOSU",2008,5049312
"FOSU",2009,5319202
"FOSU",2010,5413862
"FOSU",2011,5797188
"FOSU",2012,5713436
"FOSU",2013,5493526
"FOSU",2014,5596382
"FOSU",2015,5694884
"FOSU",2016,6034182
"FOSU",2017,6089578
"FOSU",2018,5866842
"FOSU",2019,6004508
"FOSU",2020,2502130
"FOSU",2021,3586517
"FOSU",2022,4033146
"FOSU",2023,4253217
"FOSU",2024,4049787
"FOTH",1979,2016868
"FOTH",1980,2776114
"FOTH",1981,2550272
"FOTH",1982,2419138
"FOTH",1983,2700202
"FOTH",1984,3267276
"FOTH",1985,3104538
"FOTH",1986,3393478
"FOTH",1987,3552010
"FOTH",1988,3799290
"FOTH",1989,3446234
"FOTH",1990,3966734
"FOTH",1991,3660910
"FOTH",1992,3574656
"FOTH",1993,3868216
"FOTH",1994,4100438
"FOTH",1995,4175768
"FOTH",1996,4037756
"FOTH",1997,4204342
"FOTH",1998,4862170
"FOTH",1999,4648434
"FOTH",2000,4688108
"FOTH",2001,4809468
"FOTH",2002,2157056
"FOTH",2003,1860006
"FOTH",2004,3405396
"FOTH",2005,3531612
"FOTH",2006,3497306
"FOTH",2007,2794542
"FOTH",2008,855100
"FOTH",2009,2722626
"FOTH",2010,2708862
"FOTH",2011,2585618
"FOTH",2012,2877882
"FOTH",2013,2731094
"FOTH",2014,2691706
"FOTH",2015,2780328
"FOTH",2016,2645060
"FOTH",2017,3853919
"FOTH",2018,2454036
"FOTH",2019,2779192
"FOTH",2020,274110
"FOTH",2021,477005
"FOTH",2022,1453615
"FOTH",2023,1932537
"FOTH",2024,2248391
"FOUN",1979,45496
"FOUN",1980,47024
"FOUN",1981,51108
"FOUN",1982,53100
"FOUN",1983,54124
"FOUN",1984,57140
"FOUN",1985,58258
"FOUN",1986,58604
"FOUN",1987,63240
"FOUN",1988,79842
"FOUN",1989,88940
"FOUN",1990,74920
"FOUN",1991,97864
"FOUN",1992,87678
"FOUN",1993,93488
"FOUN",1994,89568
"FOUN",1995,85906
"FOUN",1996,85408
"FOUN",1997,79126
"FOUN",1998,68096
"FOUN",1999,70522
"FOUN",2000,63400
"FOUN",2001,66884
"FOUN",2002,58196
"FOUN",2003,57086
"FOUN",2004,58208
"FOUN",2005,51296
"FOUN",2006,45640
"FOUN",2007,46458
"FOUN",2008,40356
"FOUN",2009,48794
"FOUN",2010,46864
"FOUN",2011,42276
"FOUN",2012,40708
"FOUN",2013,39611
"FOUN",2014,48196
"FOUN",2015,51648
"FOUN",2016,52638
"FOUN",2017,51431
"FOUN",2018,47873
"FOUN",2019,48716
"FOUN",2020,23560
"FOUN",2021,55481
"FOUN",2022,33427
"FOUN",2023,42248
"FOUN",2024,40709
"FOUS",1979,19448
"FOUS",1980,25982
"FOUS",1981,27970
"FOUS",1982,22522
"FOUS",1983,30466
"FOUS",1984,43708
"FOUS",1985,73572
"FOUS",1986,113830
"FOUS",1987,191352
"FOUS",1988,123526
"FOUS",1989,292340
"FOUS",1990,145696
"FOUS",1991,136122
"FOUS",1992,131278
"FOUS",1993,125524
"FOUS",1994,112144
"FOUS",1995,86428
"FOUS",1996,106842
"FOUS",1997,97228
"FOUS",1998,90008
"FOUS",1999,94438
"FOUS",2000,87532
"FOUS",2001,90496
"FOUS",2002,98346
"FOUS",2003,111846
"FOUS",2004,97226
"FOUS",2005,76756
"FOUS",2006,60714
"FOUS",2007,56802
"FOUS",2008,53288
"FOUS",2009,70518
"FOUS",2010,67270
"FOUS",2011,55356
"FOUS",2012,56762
"FOUS",2013,60144
"FOUS",2014,52153
"FOUS",2015,60864
"FOUS",2016,77347
"FOUS",2017,61388
"FOUS",2018,62184
"FOUS",2019,58508
"FOUS",2020,23791
"FOUS",2021,51013
"FOUS",2022,58292
"FOUS",2023,59011
"FOUS",2024,54188
"FOVA",1979,659588
"FOVA",1980,658818
"FOVA",1981,1175618
"FOVA",1982,995590
"FOVA",1983,1124934
"FOVA",1984,1291630
"FOVA",1985,1262080
"FOVA",1986,1251972
"FOVA",1987,1181286
"FOVA",1988,1260488
"FOVA",1989,1165988
"FOVA",1990,1336666
"FOVA",1991,1268656
"FOVA",1992,1107682
"FOVA",1993,1336288
"FOVA",1994,1339290
"FOVA",1995,1368670
"FOVA",1996,1604252
"FOVA",1997,1640684
"FOVA",1998,1808978
"FOVA",1999,1764580
"FOVA",2000,1751912
"FOVA",2001,1850826
"FOVA",2002,1800936
"FOVA",2003,2264404
"FOVA",2004,2953748
"FOVA",2005,3640618
"FOVA",2006,2986174
"FOVA",2007,2977370
"FOVA",2008,3823816
"FOVA",2009,4170234
"FOVA",2010,3398256
"FOVA",2011,3083186
"FOVA",2012,2947228
"FOVA",2013,3109738
"FOVA",2014,3414478
"FOVA",2015,3673182
"FOVA",2016,4529998
"FOVA",2017,4103648
"FOVA",2018,4429916
"FOVA",2019,5959976
"FOVA",2020,3136462
"FOVA",2021,3554298
"FOVA",2022,3930300
"FOVA",2023,4093708
"FOVA",2024,4183618
"FOWA",1979,4969784
"FOWA",1980,4895000
"FOWA",1981,3348930
"FOWA",1982,3326930
"FOWA",1983,2562190
"FOWA",1984,3043820
"FOWA",1985,3675870
"FOWA",1986,2994130
"FOWA",1987,2249726
"FOWA",1988,3249020
"FOWA",1989,3897436
"FOWA",1990,3772564
"FOWA",1991,3366298
"FOWA",1992,3147968
"FOWA",1993,2470568
"FOWA",1994,1981676
"FOWA",1995,2416494
"FOWA",1996,2441392
"FOWA",1997,2581198
"FOWA",1998,2675526
"FOWA",1999,2436586
"FOWA",2000,2542306
"FOWA",2001,2607954
"FOWA",2002,2798458
"FOWA",2003,2563890
"FOWA",2004,2451244
"FOWA",2005,3003282
"FOWA",2006,3067834
"FOWA",2007,3191158
"FOWA",2008,4747538
"FOWA",2009,3312968
"FOWA",2010,3457562
"FOWA",2011,4017014
"FOWA",2012,3580412
"FOWA",2013,4320982
"FOWA",2014,4492066
"FOWA",2015,3272614
"FOWA",2016,5462918
"FOWA",2017,3069146
"FOWA",2018,3086206
"FOWA",2019,4198046
"FOWA",2020,1521590
"FOWA",2021,6246460
"FOWA",2022,3963306
"FOWA",2023,4367376
"FOWA",2024,4808570
"FRDE",1997,5777576
"FRDE",1998,12776426
"FRDE",1999,10359518
"FRDE",2000,8759544
"FRDE",2001,8599256
"FRDE",2002,7479264
"FRDE",2003,6365792
"FRDE",2004,9114144
"FRDE",2005,8557696
"FRDE",2006,7986048
"FRDE",2007,8255168
"FRDE",2008,7868416
"FRDE",2009,7773728
"FRDE",2010,6716568
"FRDE",2011,6929120
"FRDE",2012,8293376
"FRDE",2013,8513184
"FRDE",2014,8814720
"FRDE",2015,9870240
"FRDE",2016,13081504
"FRDE",2017,10522208
"FRDE",2018,9864896
"FRDE",2019,9910720
"FRDE",2020,3032956
"FRDE",2021,6066150
"FRDE",2022,9873938
"FRDE",2023,9896364
"FRDE",2024,9677766
"FRDO",1979,136548
"FRDO",1980,155896
"FRDO",1981,141288
"FRDO",1982,123772
"FRDO",1983,121388
"FRDO",1984,118028
"FRDO",1985,123524
"FRDO",1986,133516
"FRDO",1987,138516
"FRDO",1988,151152
"FRDO",1989,172508
"FRDO",1990,200376
"FRDO",1991,181840
"FRDO",1992,219648
"FRDO",1993,197072
"FRDO",1994,200140
"FRDO",1995,213116
"FRDO",1996,254734
"FRDO",1997,135688
"FRDO",1998,124284
"FRDO",1999,126072
"FRDO",2000,125204
"FRDO",2001,118472
"FRDO",2002,133102
"FRDO",2003,158600
"FRDO",2004,162384
"FRDO",2005,92904
"FRDO",2006,71788
"FRDO",2007,149872
"FRDO",2008,151408
"FRDO",2009,173932
"FRDO",2010,178796
"FRDO",2011,186776
"FRDO",2012,213256
"FRDO",2013,190500
"FRDO",2014,181968
"FRDO",2015,215492
"FRDO",2016,269548
"FRDO",2017,306276
"FRDO",2018,283476
"FRDO",2019,244252
"FRDO",2020,43876
"FRDO",2021,7228
"FRDO",2022,844
"FRDO",2023,51616
"FRDO",2024,103344
"FRHI",1983,37950
"FRHI",1984,47918
"FRHI",1985,59000
"FRHI",1986,60542
"FRHI",1987,73902
"FRHI",1988,54206
"FRHI",1989,72436
"FRHI",1990,79494
"FRHI",1991,59314
"FRHI",1992,90834
"FRHI",1993,81454
"FRHI",1994,64494
"FRHI",1995,92210
"FRHI",1996,109296
"FRHI",1997,121070
"FRHI",1998,184960
"FRHI",1999,155328
"FRHI",2000,194938
"FRHI",2001,218920
"FRHI",2002,213074
"FRHI",2003,224468
"FRHI",2004,199772
"FRHI",2005,191694
"FRHI",2006,170422
"FRHI",2007,207680
"FRHI",2008,199240
"FRHI",2009,203942
"FRHI",2010,216066
"FRHI",2011,200368
"FRHI",2012,225780
"FRHI",2013,234542
"FRHI",2014,230042
"FRHI",2015,235168
"FRHI",2016,250834
"FRHI",2017,261092
"FRHI",2018,274714
"FRHI",2019,229648
"FRHI",2020,141398
"FRHI",2021,113138
"FRHI",2022,111848
"FRHI",2023,131238
"FRHI",2024,128570
"FRLA",1981,8216
"FRLA",1982,13772
"FRLA",1983,18640
"FRLA",1984,18014
"FRLA",1985,20676
"FRLA",1986,32922
"FRLA",1987,44498
"FRLA",1988,36594
"FRLA",1989,23712
"FRLA",1990,25798
"FRLA",1991,25212
"FRLA",1992,24296
"FRLA",1993,24488
"FRLA",1994,23354
"FRLA",1995,32356
"FRLA",1996,29706
"FRLA",1997,31928
"FRLA",1998,32984
"FRLA",1999,50292
"FRLA",2000,40136
"FRLA",2001,63476
"FRLA",2002,48674
"FRLA",2003,42492
"FRLA",2004,41558
"FRLA",2005,16742
"FRLA",2006,9890
"FRLA",2007,12534
"FRLA",2008,18266
"FRLA",2009,30602
"FRLA",2010,20410
"FRLA",2011,24346
"FRLA",2012,52262
"FRLA",2013,39630
"FRLA",2014,52154
"FRLA",2015,56928
"FRLA",2016,53716
"FRLA",2017,68346
"FRLA",2018,64438
"FRLA",2019,50312
"FRLA",2020,16602
"FRLA",2021,25800
"FRLA",2022,84888
"FRLA",2023,71424
"FRLA",2024,79308
"FRSP",1979,3288746
"FRSP",1980,3349940
"FRSP",1981,3386872
"FRSP",1982,3480412
"FRSP",1983,2784880
"FRSP",1984,2802388
"FRSP",1985,2843010
"FRSP",1986,3047408
"FRSP",1987,3956378
"FRSP",1988,4705456
"FRSP",1989,4703606
"FRSP",1990,5091636
"FRSP",1991,5190006
"FRSP",1992,5162444
"FRSP",1993,5366232
"FRSP",1994,5734464
"FRSP",1995,5766096
"FRSP",1996,5111152
"FRSP",1997,4831264
"FRSP",1998,4715968
"FRSP",1999,4934602
"FRSP",2000,5049762
"FRSP",2001,4742806
"FRSP",2002,4977170
"FRSP",2003,4749822
"FRSP",2004,4648516
"FRSP",2005,5518766
"FRSP",2006,5112440
"FRSP",2007,4834006
"FRSP",2008,4887052
"FRSP",2009,5367668
"FRSP",2010,5307832
"FRSP",2011,5254118
"FRSP",2012,5648412
"FRSP",2013,5437291
"FRSP",2014,5305311
"FRSP",2015,5403923
"FRSP",2016,5628702
"FRSP",2017,5442111
"FRSP",2018,5881701
"FRSP",2019,5792123
"FRSP",2020,5472343
"FRSP",2021,4739671
"FRSP",2022,4994623
"FRSP",2023,5639776
"FRSP",2024,5728100
"FRST",2023,950658
"FRST",2024,1550358
"GAAR",1982,566326
"GAAR",1983,607174
"GAAR",1984,1745318
"GAAR",1985,348470
"GAAR",1986,218294
"GAAR",1987,199318
"GAAR",1988,268184
"GAAR",1989,248200
"GAAR",1990,326310
"GAAR",1991,383422
"GAAR",1992,372594
"GAAR",1993,425782
"GAAR",1994,310860
"GAAR",1995,503564
"GAAR",1996,224490
"GAAR",1997,309536
"GAAR",1998,711064
"GAAR",1999,386810
"GAAR",2000,131998
"GAAR",2001,132158
"GAAR",2002,184376
"GAAR",2003,251684
"GAAR",2004,323816
"GAAR",2005,247426
"GAAR",2006,352434
"GAAR",2007,305276
"GAAR",2008,347200
"GAAR",2009,261324
"GAAR",2010,390696
"GAAR",2011,363096
"GAAR",2012,317396
"GAAR",2013,426376
"GAAR",2014,345682
"GAAR",2015,504870
"GAAR",2016,427776
"GAAR",2017,350526
"GAAR",2018,405808
"GAAR",2019,233884
"GAAR",2020,62626
"GAAR",2021,102966
"GAAR",2022,228518
"GAAR",2023,232602
"GAAR",2024,213632
"GARI",1993,1745659
"GARI",1994,2611772
"GARI",1995,2110988
"GARI",1996,2232152
"GARI",1997,2416768
"GARI",1998,2335464
"GARI",1999,2411161
"GARI",2000,2587448
"GARI",2001,2624772
"GARI",2002,2078854
"GARI",2003,1590676
"GARI",2004,1581090
"GARI",2005,1318262
"GARI",2006,1198642
"GARI",2007,1209935
"GARI",2008,1178727
"GARI",2009,1156254
"GARI",2010,1093894
"GARI",2011,1144933
"GARI",2012,1161205
"GARI",2013,1240684
"GARI",2014,1038266
"GARI",2015,897266
"GARI",2016,968985
"GARI",2017,1013370
"GARI",2018,917782
"GARI",2019,1014416
"GARI",2020,882828
"GARI",2021,1415633
"GARI",2022,2305200
"GARI",2023,2602976
"GARI",2024,3631210
"GATE",1979,85410626
"GATE",1980,87807594
"GATE",1981,124053336
"GATE",1982,123427544
"GATE",1983,138190806
"GATE",1984,99506858
"GATE",1985,120420848
"GATE",1986,110534280
"GATE",1987,121707848
"GATE",1988,63948348
"GATE",1989,56716638
"GATE",1990,48788264
"GATE",1991,57235082
"GATE",1992,52579422
"GATE",1993,59712410
"GATE",1994,34950960
"GATE",1995,54913646
"GATE",1996,38596836
"GATE",1997,45067890
"GATE",1998,54325774
"GATE",1999,65411632
"GATE",2000,72617782
"GATE",2001,72737088
"GATE",2002,82802530
"GATE",2003,77356132
"GATE",2004,75419644
"GATE",2005,75581920
"GATE",2006,76624452
"GATE",2007,80556752
"GATE",2008,83342760
"GATE",2009,79502396
"GATE",2010,76202866
"GATE",2011,67207196
"GATE",2012,42070618
"GATE",2013,52972102
"GATE",2014,50280883
"GATE",2015,53287269
"GATE",2016,71122669
"GATE",2017,79031733
"GATE",2018,77169321
"GATE",2019,77074073
"GATE",2020,68850993
"GATE",2021,73723586
"GATE",2022,72493785
"GATE",2023,70998251
"GATE",2024,73096964
"GEGR",1979,141428
"GEGR",1980,144724
"GEGR",1981,165168
"GEGR",1982,175440
"GEGR",1983,331328
"GEGR",1984,261462
"GEGR",1985,305890
"GEGR",1986,254562
"GEGR",1987,407436
"GEGR",1988,260864
"GEGR",1989,427210
"GEGR",1990,488330
"GEGR",1991,480316
"GEGR",1992,340036
"GEGR",1993,232762
"GEGR",1994,204082
"GEGR",1995,618688
"GEGR",1996,451914
"GEGR",1997,477866
"GEGR",1998,384246
"GEGR",1999,365926
"GEGR",2000,385624
"GEGR",2001,303640
"GEGR",2002,261456
"GEGR",2003,229328
"GEGR",2004,308092
"GEGR",2005,247798
"GEGR",2006,446702
"GEGR",2007,256624
"GEGR",2008,295632
"GEGR",2009,308704
"GEGR",2010,373492
"GEGR",2011,316832
"GEGR",2012,323316
"GEGR",2013,250508
"GEGR",2014,302216
"GEGR",2015,286672
"GEGR",2016,327544
"GEGR",2017,311939
"GEGR",2018,239781
"GEGR",2019,348481
"GEGR",2020,73498
"GEGR",2021,243316
"GEGR",2022,646133
"GEGR",2023,297117
"GEGR",2024,382772
"GERO",1979,368484
"GERO",1980,377012
"GERO",1981,443852
"GERO",1982,502780
"GERO",1983,518386
"GERO",1984,526154
"GERO",1985,567254
"GERO",1986,564402
"GERO",1987,558712
"GERO",1988,530994
"GERO",1989,551058
"GERO",1990,558840
"GERO",1991,597896
"GERO",1992,637064
"GERO",1993,671444
"GERO",1994,773706
"GERO",1995,614656
"GERO",1996,632420
"GERO",1997,909286
"GERO",1998,669672
"GERO",1999,685216
"GERO",2000,628244
"GERO",2001,604474
"GERO",2002,600008
"GERO",2003,582332
"GERO",2004,624908
"GERO",2005,599668
"GERO",2006,601748
"GERO",2007,536142
"GERO",2008,532064
"GERO",2009,483376
"GERO",2010,556504
