"UnitCode","Year","Month","Statistic","Value","StateID"
"MOCR",2022,9,"TV",4030,"NC"
"MOCR",2022,9,"TRVH",2519,"NC"
"MOCR",2022,9,"TH",2519,"NC"
"MOCR",2022,9,"CL",0,"NC"
"MOCR",2022,9,"CCG",0,"NC"
"MOCR",2022,9,"TT",0,"NC"
"MOCR",2022,9,"TRVS",0,"NC"
"MOCR",2022,9,"TTRV",0,"NC"
"MOCR",2022,9,"BC",0,"NC"
"MOCR",2022,9,"MISC",0,"NC"
"MOCR",2022,9,"NROS",0,"NC"
"MOCR",2022,9,"TOS",0,"NC"
"MOCR",2022,9,"TNRVH",0,"NC"
"MOCR",2022,10,"TRV",4448,"NC"
"MOCR",2022,10,"TNRV",0,"NC"
"MOCR",2022,10,"TV",4448,"NC"
"MOCR",2022,10,"TRVH",2780,"NC"
"MOCR",2022,10,"TH",2780,"NC"
"MOCR",2022,10,"CL",0,"NC"
"MOCR",2022,10,"CCG",0,"NC"
"MOCR",2022,10,"TT",0,"NC"
"MOCR",2022,10,"TRVS",0,"NC"
"MOCR",2022,10,"TTRV",0,"NC"
"MOCR",2022,10,"BC",0,"NC"
"MOCR",2022,10,"MISC",0,"NC"
"MOCR",2022,10,"NROS",0,"NC"
"MOCR",2022,10,"TOS",0,"NC"
"MOCR",2022,10,"TNRVH",0,"NC"
"MOCR",2022,11,"TRV",4241,"NC"
"MOCR",2022,11,"TNRV",0,"NC"
"MOCR",2022,11,"TV",4241,"NC"
"MOCR",2022,11,"TRVH",2651,"NC"
"MOCR",2022,11,"TH",2651,"NC"
"MOCR",2022,11,"CL",0,"NC"
"MOCR",2022,11,"CCG",0,"NC"
"MOCR",2022,11,"TT",0,"NC"
"MOCR",2022,11,"TRVS",0,"NC"
"MOCR",2022,11,"TTRV",0,"NC"
"MOCR",2022,11,"BC",0,"NC"
"MOCR",2022,11,"MISC",0,"NC"
"MOCR",2022,11,"NROS",0,"NC"
"MOCR",2022,11,"TOS",0,"NC"
"MOCR",2022,11,"TNRVH",0,"NC"
"MOCR",2022,12,"TRV",3966,"NC"
"MOCR",2022,12,"TNRV",0,"NC"
"MOCR",2022,12,"TV",3966,"NC"
"MOCR",2022,12,"TRVH",2479,"NC"
"MOCR",2022,12,"TH",2479,"NC"
"MOCR",2022,12,"CL",0,"NC"
"MOCR",2022,12,"CCG",0,"NC"
"MOCR",2022,12,"TT",0,"NC"
"MOCR",2022,12,"TRVS",0,"NC"
"MOCR",2022,12,"TTRV",0,"NC"
"MOCR",2022,12,"BC",0,"NC"
"MOCR",2022,12,"MISC",0,"NC"
"MOCR",2022,12,"NROS",0,"NC"
"MOCR",2022,12,"TOS",0,"NC"
"MOCR",2022,12,"TNRVH",0,"NC"
"NATC",2022,1,"TRV",3028,"MS"
"NATC",2022,1,"TNRV",0,"MS"
"NATC",2022,1,"TV",3028,"MS"
"NATC",2022,1,"TRVH",6760,"MS"
"NATC",2022,1,"TH",6760,"MS"
"NATC",2022,1,"CL",0,"MS"
"NATC",2022,1,"CCG",0,"MS"
"NATC",2022,1,"TT",0,"MS"
"NATC",2022,1,"TRVS",0,"MS"
"NATC",2022,1,"TTRV",0,"MS"
"NATC",2022,1,"BC",0,"MS"
"NATC",2022,1,"MISC",0,"MS"
"NATC",2022,1,"NROS",0,"MS"
"NATC",2022,1,"TOS",0,"MS"
"NATC",2022,1,"TNRVH",0,"MS"
"NATC",2022,2,"TRV",2429,"MS"
"NATC",2022,2,"TNRV",0,"MS"
"NATC",2022,2,"TV",2429,"MS"
"NATC",2022,2,"TRVH",6895,"MS"
"NATC",2022,2,"TH",6895,"MS"
"NATC",2022,2,"CL",0,"MS"
"NATC",2022,2,"CCG",0,"MS"
"NATC",2022,2,"TT",0,"MS"
"NATC",2022,2,"TRVS",0,"MS"
"NATC",2022,2,"TTRV",0,"MS"
"NATC",2022,2,"BC",0,"MS"
"NATC",2022,2,"MISC",0,"MS"
"NATC",2022,2,"NROS",0,"MS"
"NATC",2022,2,"TOS",0,"MS"
"NATC",2022,2,"TNRVH",0,"MS"
"NATC",2022,3,"TRV",6134,"MS"
"NATC",2022,3,"TNRV",0,"MS"
"NATC",2022,3,"TV",6134,"MS"
"NATC",2022,3,"TRVH",17059,"MS"
"NATC",2022,3,"TH",17059,"MS"
"NATC",2022,3,"CL",0,"MS"
"NATC",2022,3,"CCG",0,"MS"
"NATC",2022,3,"TT",0,"MS"
"NATC",2022,3,"TRVS",0,"MS"
"NATC",2022,3,"TTRV",0,"MS"
"NATC",2022,3,"BC",0,"MS"
"NATC",2022,3,"MISC",0,"MS"
"NATC",2022,3,"NROS",0,"MS"
"NATC",2022,3,"TOS",0,"MS"
"NATC",2022,3,"TNRVH",0,"MS"
"NATC",2022,4,"TRV",6082,"MS"
"NATC",2022,4,"TNRV",0,"MS"
"NATC",2022,4,"TV",6082,"MS"
"NATC",2022,4,"TRVH",14182,"MS"
"NATC",2022,4,"TH",14182,"MS"
"NATC",2022,4,"CL",0,"MS"
"NATC",2022,4,"CCG",0,"MS"
"NATC",2022,4,"TT",0,"MS"
"NATC",2022,4,"TRVS",0,"MS"
"NATC",2022,4,"TTRV",0,"MS"
"NATC",2022,4,"BC",0,"MS"
"NATC",2022,4,"MISC",0,"MS"
"NATC",2022,4,"NROS",0,"MS"
"NATC",2022,4,"TOS",0,"MS"
"NATC",2022,4,"TNRVH",0,"MS"
"NATC",2022,5,"TRV",4845,"MS"
"NATC",2022,5,"TNRV",0,"MS"
"NATC",2022,5,"TV",4845,"MS"
"NATC",2022,5,"TRVH",11393,"MS"
"NATC",2022,5,"TH",11393,"MS"
"NATC",2022,5,"CL",0,"MS"
"NATC",2022,5,"CCG",0,"MS"
"NATC",2022,5,"TT",0,"MS"
"NATC",2022,5,"TRVS",0,"MS"
"NATC",2022,5,"TTRV",0,"MS"
"NATC",2022,5,"BC",0,"MS"
"NATC",2022,5,"MISC",0,"MS"
"NATC",2022,5,"NROS",0,"MS"
"NATC",2022,5,"TOS",0,"MS"
"NATC",2022,5,"TNRVH",0,"MS"
"NATC",2022,6,"TRV",4654,"MS"
"NATC",2022,6,"TNRV",0,"MS"
"NATC",2022,6,"TV",4654,"MS"
"NATC",2022,6,"TRVH",13754,"MS"
"NATC",2022,6,"TH",13754,"MS"
"NATC",2022,6,"CL",0,"MS"
"NATC",2022,6,"CCG",0,"MS"
"NATC",2022,6,"TT",0,"MS"
"NATC",2022,6,"TRVS",0,"MS"
"NATC",2022,6,"TTRV",0,"MS"
"NATC",2022,6,"BC",0,"MS"
"NATC",2022,6,"MISC",0,"MS"
"NATC",2022,6,"NROS",0,"MS"
"NATC",2022,6,"TOS",0,"MS"
"NATC",2022,6,"TNRVH",0,"MS"
"NATC",2022,7,"TRV",5110,"MS"
"NATC",2022,7,"TNRV",0,"MS"
"NATC",2022,7,"TV",5110,"MS"
"NATC",2022,7,"TRVH",14371,"MS"
"NATC",2022,7,"TH",14371,"MS"
"NATC",2022,7,"CL",0,"MS"
"NATC",2022,7,"CCG",0,"MS"
"NATC",2022,7,"TT",0,"MS"
"NATC",2022,7,"TRVS",0,"MS"
"NATC",2022,7,"TTRV",0,"MS"
"NATC",2022,7,"BC",0,"MS"
"NATC",2022,7,"MISC",0,"MS"
"NATC",2022,7,"NROS",0,"MS"
"NATC",2022,7,"TOS",0,"MS"
"NATC",2022,7,"TNRVH",0,"MS"
"NATC",2022,8,"TRV",5755,"MS"
"NATC",2022,8,"TNRV",0,"MS"
"NATC",2022,8,"TV",5755,"MS"
"NATC",2022,8,"TRVH",12959,"MS"
"NATC",2022,8,"TH",12959,"MS"
"NATC",2022,8,"CL",0,"MS"
"NATC",2022,8,"CCG",0,"MS"
"NATC",2022,8,"TT",0,"MS"
"NATC",2022,8,"TRVS",0,"MS"
"NATC",2022,8,"TTRV",0,"MS"
"NATC",2022,8,"BC",0,"MS"
"NATC",2022,8,"MISC",0,"MS"
"NATC",2022,8,"NROS",0,"MS"
"NATC",2022,8,"TOS",0,"MS"
"NATC",2022,8,"TNRVH",0,"MS"
"NATC",2022,9,"TRV",4043,"MS"
"NATC",2022,9,"TNRV",0,"MS"
"NATC",2022,9,"TV",4043,"MS"
"NATC",2022,9,"TRVH",11096,"MS"
"NATC",2022,9,"TH",11096,"MS"
"NATC",2022,9,"CL",0,"MS"
"NATC",2022,9,"CCG",0,"MS"
"NATC",2022,9,"TT",0,"MS"
"NATC",2022,9,"TRVS",0,"MS"
"NATC",2022,9,"TTRV",0,"MS"
"NATC",2022,9,"BC",0,"MS"
"NATC",2022,9,"MISC",0,"MS"
"NATC",2022,9,"NROS",0,"MS"
"NATC",2022,9,"TOS",0,"MS"
"NATC",2022,9,"TNRVH",0,"MS"
"NATC",2022,10,"TRV",10454,"MS"
"NATC",2022,10,"TNRV",0,"MS"
"NATC",2022,10,"TV",10454,"MS"
"NATC",2022,10,"TRVH",25514,"MS"
"NATC",2022,10,"TH",25514,"MS"
"NATC",2022,10,"CL",0,"MS"
"NATC",2022,10,"CCG",0,"MS"
"NATC",2022,10,"TT",0,"MS"
"NATC",2022,10,"TRVS",0,"MS"
"NATC",2022,10,"TTRV",0,"MS"
"NATC",2022,10,"BC",0,"MS"
"NATC",2022,10,"MISC",0,"MS"
"NATC",2022,10,"NROS",0,"MS"
"NATC",2022,10,"TOS",0,"MS"
"NATC",2022,10,"TNRVH",0,"MS"
"NATC",2022,11,"TRV",5483,"MS"
"NATC",2022,11,"TNRV",0,"MS"
"NATC",2022,11,"TV",5483,"MS"
"NATC",2022,11,"TRVH",14065,"MS"
"NATC",2022,11,"TH",14065,"MS"
"NATC",2022,11,"CL",0,"MS"
"NATC",2022,11,"CCG",0,"MS"
"NATC",2022,11,"TT",0,"MS"
"NATC",2022,11,"TRVS",0,"MS"
"NATC",2022,11,"TTRV",0,"MS"
"NATC",2022,11,"BC",0,"MS"
"NATC",2022,11,"MISC",0,"MS"
"NATC",2022,11,"NROS",0,"MS"
"NATC",2022,11,"TOS",0,"MS"
"NATC",2022,11,"TNRVH",0,"MS"
"NATC",2022,12,"TRV",6674,"MS"
"NATC",2022,12,"TNRV",0,"MS"
"NATC",2022,12,"TV",6674,"MS"
"NATC",2022,12,"TRVH",15535,"MS"
"NATC",2022,12,"TH",15535,"MS"
"NATC",2022,12,"CL",0,"MS"
"NATC",2022,12,"CCG",0,"MS"
"NATC",2022,12,"TT",0,"MS"
"NATC",2022,12,"TRVS",0,"MS"
"NATC",2022,12,"TTRV",0,"MS"
"NATC",2022,12,"BC",0,"MS"
"NATC",2022,12,"MISC",0,"MS"
"NATC",2022,12,"NROS",0,"MS"
"NATC",2022,12,"TOS",0,"MS"
"NATC",2022,12,"TNRVH",0,"MS"
"NABR",2022,1,"TRV",1056,"UT"
"NABR",2022,1,"TNRV",60,"UT"
"NABR",2022,1,"TV",1116,"UT"
"NABR",2022,1,"TRVH",5944,"UT"
"NABR",2022,1,"TH",5974,"UT"
"NABR",2022,1,"CL",0,"UT"
"NABR",2022,1,"CCG",0,"UT"
"NABR",2022,1,"TT",40,"UT"
"NABR",2022,1,"TRVS",25,"UT"
"NABR",2022,1,"TTRV",66,"UT"
"NABR",2022,1,"BC",0,"UT"
"NABR",2022,1,"MISC",0,"UT"
"NABR",2022,1,"NROS",0,"UT"
"NABR",2022,1,"TOS",66,"UT"
"NABR",2022,1,"TNRVH",30,"UT"
"NABR",2022,2,"TRV",1547,"UT"
"NABR",2022,2,"TNRV",60,"UT"
"NABR",2022,2,"TV",1607,"UT"
"NABR",2022,2,"TRVH",8751,"UT"
"NABR",2022,2,"TH",8781,"UT"
"NABR",2022,2,"CL",0,"UT"
"NABR",2022,2,"CCG",0,"UT"
"NABR",2022,2,"TT",30,"UT"
"NABR",2022,2,"TRVS",68,"UT"
"NABR",2022,2,"TTRV",98,"UT"
"NABR",2022,2,"BC",0,"UT"
"NABR",2022,2,"MISC",0,"UT"
"NABR",2022,2,"NROS",0,"UT"
"NABR",2022,2,"TOS",98,"UT"
"NABR",2022,2,"TNRVH",30,"UT"
"NABR",2022,3,"TRV",5927,"UT"
"NABR",2022,3,"TNRV",60,"UT"
"NABR",2022,3,"TV",5987,"UT"
"NABR",2022,3,"TRVH",37771,"UT"
"NABR",2022,3,"TH",37801,"UT"
"NABR",2022,3,"CL",0,"UT"
"NABR",2022,3,"CCG",0,"UT"
"NABR",2022,3,"TT",239,"UT"
"NABR",2022,3,"TRVS",370,"UT"
"NABR",2022,3,"TTRV",610,"UT"
"NABR",2022,3,"BC",0,"UT"
"NABR",2022,3,"MISC",0,"UT"
"NABR",2022,3,"NROS",0,"UT"
"NABR",2022,3,"TOS",610,"UT"
"NABR",2022,3,"TNRVH",30,"UT"
"NABR",2022,4,"TRV",11868,"UT"
"NABR",2022,4,"TNRV",60,"UT"
"NABR",2022,4,"TV",11928,"UT"
"NABR",2022,4,"TRVH",71154,"UT"
"NABR",2022,4,"TH",71184,"UT"
"NABR",2022,4,"CL",0,"UT"
"NABR",2022,4,"CCG",0,"UT"
"NABR",2022,4,"TT",466,"UT"
"NABR",2022,4,"TRVS",509,"UT"
"NABR",2022,4,"TTRV",975,"UT"
"NABR",2022,4,"BC",0,"UT"
"NABR",2022,4,"MISC",0,"UT"
"NABR",2022,4,"NROS",0,"UT"
"NABR",2022,4,"TOS",975,"UT"
"NABR",2022,4,"TNRVH",30,"UT"
"NABR",2022,5,"TRV",12595,"UT"
"NABR",2022,5,"TNRV",60,"UT"
"NABR",2022,5,"TV",12655,"UT"
"NABR",2022,5,"TRVH",74884,"UT"
"NABR",2022,5,"TH",74914,"UT"
"NABR",2022,5,"CL",0,"UT"
"NABR",2022,5,"CCG",0,"UT"
"NABR",2022,5,"TT",484,"UT"
"NABR",2022,5,"TRVS",517,"UT"
"NABR",2022,5,"TTRV",1000,"UT"
"NABR",2022,5,"BC",0,"UT"
"NABR",2022,5,"MISC",0,"UT"
"NABR",2022,5,"NROS",0,"UT"
"NABR",2022,5,"TOS",1000,"UT"
"NABR",2022,5,"TNRVH",30,"UT"
"NABR",2022,6,"TRV",6665,"UT"
"NABR",2022,6,"TNRV",80,"UT"
"NABR",2022,6,"TV",6745,"UT"
"NABR",2022,6,"TRVH",45129,"UT"
"NABR",2022,6,"TH",45169,"UT"
"NABR",2022,6,"CL",0,"UT"
"NABR",2022,6,"CCG",0,"UT"
"NABR",2022,6,"TT",335,"UT"
"NABR",2022,6,"TRVS",496,"UT"
"NABR",2022,6,"TTRV",832,"UT"
"NABR",2022,6,"BC",0,"UT"
"NABR",2022,6,"MISC",0,"UT"
"NABR",2022,6,"NROS",0,"UT"
"NABR",2022,6,"TOS",832,"UT"
"NABR",2022,6,"TNRVH",40,"UT"
"NABR",2022,7,"TRV",4680,"UT"
"NABR",2022,7,"TNRV",80,"UT"
"NABR",2022,7,"TV",4760,"UT"
"NABR",2022,7,"TRVH",28718,"UT"
"NABR",2022,7,"TH",28758,"UT"
"NABR",2022,7,"CL",0,"UT"
"NABR",2022,7,"CCG",0,"UT"
"NABR",2022,7,"TT",224,"UT"
"NABR",2022,7,"TRVS",197,"UT"
"NABR",2022,7,"TTRV",421,"UT"
"NABR",2022,7,"BC",0,"UT"
"NABR",2022,7,"MISC",0,"UT"
"NABR",2022,7,"NROS",0,"UT"
"NABR",2022,7,"TOS",421,"UT"
"NABR",2022,7,"TNRVH",40,"UT"
"NABR",2022,8,"TRV",4334,"UT"
"NABR",2022,8,"TNRV",80,"UT"
"NABR",2022,8,"TV",4414,"UT"
"NABR",2022,8,"TRVH",27531,"UT"
"NABR",2022,8,"TH",27571,"UT"
"NABR",2022,8,"CL",0,"UT"
"NABR",2022,8,"CCG",0,"UT"
"NABR",2022,8,"TT",234,"UT"
"NABR",2022,8,"TRVS",207,"UT"
"NABR",2022,8,"TTRV",441,"UT"
"NABR",2022,8,"BC",0,"UT"
"NABR",2022,8,"MISC",0,"UT"
"NABR",2022,8,"NROS",0,"UT"
"NABR",2022,8,"TOS",441,"UT"
"NABR",2022,8,"TNRVH",40,"UT"
"NABR",2022,9,"TRV",8906,"UT"
"NABR",2022,9,"TNRV",80,"UT"
"NABR",2022,9,"TV",8986,"UT"
"NABR",2022,9,"TRVH",55257,"UT"
"NABR",2022,9,"TH",55297,"UT"
"NABR",2022,9,"CL",0,"UT"
"NABR",2022,9,"CCG",0,"UT"
"NABR",2022,9,"TT",393,"UT"
"NABR",2022,9,"TRVS",441,"UT"
"NABR",2022,9,"TTRV",834,"UT"
"NABR",2022,9,"BC",0,"UT"
"NABR",2022,9,"MISC",0,"UT"
"NABR",2022,9,"NROS",0,"UT"
"NABR",2022,9,"TOS",834,"UT"
"NABR",2022,9,"TNRVH",40,"UT"
"NABR",2022,10,"TRV",9558,"UT"
"NABR",2022,10,"TNRV",60,"UT"
"NABR",2022,10,"TV",9618,"UT"
"NABR",2022,10,"TRVH",59432,"UT"
"NABR",2022,10,"TH",59462,"UT"
"NABR",2022,10,"CL",0,"UT"
"NABR",2022,10,"CCG",0,"UT"
"NABR",2022,10,"TT",428,"UT"
"NABR",2022,10,"TRVS",474,"UT"
"NABR",2022,10,"TTRV",902,"UT"
"NABR",2022,10,"BC",0,"UT"
"NABR",2022,10,"MISC",0,"UT"
"NABR",2022,10,"NROS",0,"UT"
"NABR",2022,10,"TOS",902,"UT"
"NABR",2022,10,"TNRVH",30,"UT"
"NABR",2022,11,"TRV",2999,"UT"
"NABR",2022,11,"TNRV",60,"UT"
"NABR",2022,11,"TV",3059,"UT"
"NABR",2022,11,"TRVH",19870,"UT"
"NABR",2022,11,"TH",19900,"UT"
"NABR",2022,11,"CL",0,"UT"
"NABR",2022,11,"CCG",0,"UT"
"NABR",2022,11,"TT",149,"UT"
"NABR",2022,11,"TRVS",202,"UT"
"NABR",2022,11,"TTRV",350,"UT"
"NABR",2022,11,"BC",0,"UT"
"NABR",2022,11,"MISC",0,"UT"
"NABR",2022,11,"NROS",0,"UT"
"NABR",2022,11,"TOS",350,"UT"
"NABR",2022,11,"TNRVH",30,"UT"
"NABR",2022,12,"TRV",1114,"UT"
"NABR",2022,12,"TNRV",60,"UT"
"NABR",2022,12,"TV",1174,"UT"
"NABR",2022,12,"TRVH",6205,"UT"
"NABR",2022,12,"TH",6235,"UT"
"NABR",2022,12,"CL",0,"UT"
"NABR",2022,12,"CCG",0,"UT"
"NABR",2022,12,"TT",13,"UT"
"NABR",2022,12,"TRVS",53,"UT"
"NABR",2022,12,"TTRV",66,"UT"
"NABR",2022,12,"BC",0,"UT"
"NABR",2022,12,"MISC",0,"UT"
"NABR",2022,12,"NROS",0,"UT"
"NABR",2022,12,"TOS",66,"UT"
"NABR",2022,12,"TNRVH",30,"UT"
"PAIS",2022,1,"TRV",28793,"TX"
"PAIS",2022,1,"TNRV",150,"TX"
"PAIS",2022,1,"TV",28943,"TX"
"PAIS",2022,1,"TRVH",256947,"TX"
"PAIS",2022,1,"TH",258147,"TX"
"PAIS",2022,1,"CL",0,"TX"
"PAIS",2022,1,"CCG",0,"TX"
"PAIS",2022,1,"TT",575,"TX"
"PAIS",2022,1,"TRVS",4871,"TX"
"PAIS",2022,1,"TTRV",5446,"TX"
"PAIS",2022,1,"BC",814,"TX"
"PAIS",2022,1,"MISC",17,"TX"
"PAIS",2022,1,"NROS",0,"TX"
"PAIS",2022,1,"TOS",6277,"TX"
"PAIS",2022,1,"TNRVH",1200,"TX"
"PAIS",2022,2,"TRV",22718,"TX"
"PAIS",2022,2,"TNRV",150,"TX"
"PAIS",2022,2,"TV",22868,"TX"
"PAIS",2022,2,"TRVH",228662,"TX"
"PAIS",2022,2,"TH",229862,"TX"
"PAIS",2022,2,"CL",0,"TX"
"PAIS",2022,2,"CCG",0,"TX"
"PAIS",2022,2,"TT",408,"TX"
"PAIS",2022,2,"TRVS",5160,"TX"
"PAIS",2022,2,"TTRV",5567,"TX"
"PAIS",2022,2,"BC",813,"TX"
"PAIS",2022,2,"MISC",12,"TX"
"PAIS",2022,2,"NROS",0,"TX"
"PAIS",2022,2,"TOS",6393,"TX"
"PAIS",2022,2,"TNRVH",1200,"TX"
"PAIS",2022,3,"TRV",50385,"TX"
"PAIS",2022,3,"TNRV",150,"TX"
"PAIS",2022,3,"TV",50535,"TX"
"PAIS",2022,3,"TRVH",421278,"TX"
"PAIS",2022,3,"TH",422478,"TX"
"PAIS",2022,3,"CL",0,"TX"
"PAIS",2022,3,"CCG",0,"TX"
"PAIS",2022,3,"TT",1774,"TX"
"PAIS",2022,3,"TRVS",6788,"TX"
"PAIS",2022,3,"TTRV",8562,"TX"
"PAIS",2022,3,"BC",817,"TX"
"PAIS",2022,3,"MISC",29,"TX"
"PAIS",2022,3,"NROS",0,"TX"
"PAIS",2022,3,"TOS",9408,"TX"
"PAIS",2022,3,"TNRVH",1200,"TX"
"PAIS",2022,4,"TRV",43128,"TX"
"PAIS",2022,4,"TNRV",150,"TX"
"PAIS",2022,4,"TV",43278,"TX"
"PAIS",2022,4,"TRVH",348965,"TX"
"PAIS",2022,4,"TH",350165,"TX"
"PAIS",2022,4,"CL",0,"TX"
"PAIS",2022,4,"CCG",0,"TX"
"PAIS",2022,4,"TT",1723,"TX"
"PAIS",2022,4,"TRVS",4293,"TX"
"PAIS",2022,4,"TTRV",6016,"TX"
"PAIS",2022,4,"BC",1358,"TX"
"PAIS",2022,4,"MISC",33,"TX"
"PAIS",2022,4,"NROS",0,"TX"
"PAIS",2022,4,"TOS",7407,"TX"
"PAIS",2022,4,"TNRVH",1200,"TX"
"PAIS",2022,5,"TRV",62700,"TX"
"PAIS",2022,5,"TNRV",150,"TX"
"PAIS",2022,5,"TV",62850,"TX"
"PAIS",2022,5,"TRVH",413924,"TX"
"PAIS",2022,5,"TH",415124,"TX"
"PAIS",2022,5,"CL",0,"TX"
"PAIS",2022,5,"CCG",0,"TX"
"PAIS",2022,5,"TT",1960,"TX"
"PAIS",2022,5,"TRVS",2219,"TX"
"PAIS",2022,5,"TTRV",4180,"TX"
"PAIS",2022,5,"BC",1360,"TX"
"PAIS",2022,5,"MISC",40,"TX"
"PAIS",2022,5,"NROS",0,"TX"
"PAIS",2022,5,"TOS",5579,"TX"
"PAIS",2022,5,"TNRVH",1200,"TX"
"PAIS",2022,6,"TRV",60949,"TX"
"PAIS",2022,6,"TNRV",150,"TX"
"PAIS",2022,6,"TV",61099,"TX"
"PAIS",2022,6,"TRVH",393277,"TX"
"PAIS",2022,6,"TH",394477,"TX"
"PAIS",2022,6,"CL",0,"TX"
"PAIS",2022,6,"CCG",0,"TX"
"PAIS",2022,6,"TT",2174,"TX"
"PAIS",2022,6,"TRVS",1323,"TX"
"PAIS",2022,6,"TTRV",3496,"TX"
"PAIS",2022,6,"BC",1364,"TX"
"PAIS",2022,6,"MISC",58,"TX"
"PAIS",2022,6,"NROS",0,"TX"
"PAIS",2022,6,"TOS",4919,"TX"
"PAIS",2022,6,"TNRVH",1200,"TX"
"PAIS",2022,7,"TRV",87529,"TX"
"PAIS",2022,7,"TNRV",150,"TX"
"PAIS",2022,7,"TV",87679,"TX"
"PAIS",2022,7,"TRVH",542004,"TX"
"PAIS",2022,7,"TH",543204,"TX"
"PAIS",2022,7,"CL",0,"TX"
"PAIS",2022,7,"CCG",0,"TX"
"PAIS",2022,7,"TT",2848,"TX"
"PAIS",2022,7,"TRVS",1520,"TX"
"PAIS",2022,7,"TTRV",4369,"TX"
"PAIS",2022,7,"BC",1366,"TX"
"PAIS",2022,7,"MISC",63,"TX"
"PAIS",2022,7,"NROS",0,"TX"
"PAIS",2022,7,"TOS",5798,"TX"
"PAIS",2022,7,"TNRVH",1200,"TX"
"PAIS",2022,8,"TRV",46103,"TX"
"PAIS",2022,8,"TNRV",150,"TX"
"PAIS",2022,8,"TV",46253,"TX"
"PAIS",2022,8,"TRVH",290506,"TX"
"PAIS",2022,8,"TH",291706,"TX"
"PAIS",2022,8,"CL",0,"TX"
"PAIS",2022,8,"CCG",0,"TX"
"PAIS",2022,8,"TT",1145,"TX"
"PAIS",2022,8,"TRVS",778,"TX"
"PAIS",2022,8,"TTRV",1922,"TX"
"PAIS",2022,8,"BC",1362,"TX"
"PAIS",2022,8,"MISC",48,"TX"
"PAIS",2022,8,"NROS",0,"TX"
"PAIS",2022,8,"TOS",3333,"TX"
"PAIS",2022,8,"TNRVH",1200,"TX"
"PAIS",2022,9,"TRV",40627,"TX"
"PAIS",2022,9,"TNRV",150,"TX"
"PAIS",2022,9,"TV",40777,"TX"
"PAIS",2022,9,"TRVH",263094,"TX"
"PAIS",2022,9,"TH",264294,"TX"
"PAIS",2022,9,"CL",0,"TX"
"PAIS",2022,9,"CCG",0,"TX"
"PAIS",2022,9,"TT",1004,"TX"
"PAIS",2022,9,"TRVS",934,"TX"
"PAIS",2022,9,"TTRV",1939,"TX"
"PAIS",2022,9,"BC",1358,"TX"
"PAIS",2022,9,"MISC",34,"TX"
"PAIS",2022,9,"NROS",0,"TX"
"PAIS",2022,9,"TOS",3331,"TX"
"PAIS",2022,9,"TNRVH",1200,"TX"
"PAIS",2022,10,"TRV",43426,"TX"
"PAIS",2022,10,"TNRV",150,"TX"
"PAIS",2022,10,"TV",43576,"TX"
"PAIS",2022,10,"TRVH",311647,"TX"
"PAIS",2022,10,"TH",312847,"TX"
"PAIS",2022,10,"CL",0,"TX"
"PAIS",2022,10,"CCG",0,"TX"
"PAIS",2022,10,"TT",1496,"TX"
"PAIS",2022,10,"TRVS",2349,"TX"
"PAIS",2022,10,"TTRV",3845,"TX"
"PAIS",2022,10,"BC",1361,"TX"
"PAIS",2022,10,"MISC",45,"TX"
"PAIS",2022,10,"NROS",0,"TX"
"PAIS",2022,10,"TOS",5251,"TX"
"PAIS",2022,10,"TNRVH",1200,"TX"
"PAIS",2022,11,"TRV",21881,"TX"
"PAIS",2022,11,"TNRV",150,"TX"
"PAIS",2022,11,"TV",22031,"TX"
"PAIS",2022,11,"TRVH",197637,"TX"
"PAIS",2022,11,"TH",198837,"TX"
"PAIS",2022,11,"CL",0,"TX"
"PAIS",2022,11,"CCG",0,"TX"
"PAIS",2022,11,"TT",810,"TX"
"PAIS",2022,11,"TRVS",3256,"TX"
"PAIS",2022,11,"TTRV",4066,"TX"
"PAIS",2022,11,"BC",815,"TX"
"PAIS",2022,11,"MISC",20,"TX"
"PAIS",2022,11,"NROS",0,"TX"
"PAIS",2022,11,"TOS",4902,"TX"
"PAIS",2022,11,"TNRVH",1200,"TX"
"PAIS",2022,12,"TRV",23385,"TX"
"PAIS",2022,12,"TNRV",150,"TX"
"PAIS",2022,12,"TV",23535,"TX"
"PAIS",2022,12,"TRVH",204103,"TX"
"PAIS",2022,12,"TH",205303,"TX"
"PAIS",2022,12,"CL",0,"TX"
"PAIS",2022,12,"CCG",0,"TX"
"PAIS",2022,12,"TT",869,"TX"
"PAIS",2022,12,"TRVS",3132,"TX"
"PAIS",2022,12,"TTRV",4001,"TX"
"PAIS",2022,12,"BC",816,"TX"
"PAIS",2022,12,"MISC",25,"TX"
"PAIS",2022,12,"NROS",0,"TX"
"PAIS",2022,12,"TOS",4843,"TX"
"PAIS",2022,12,"TNRVH",1200,"TX"
"OCMU",2022,1,"TRV",7394,"GA"
"OCMU",2022,1,"TNRV",0,"GA"
"OCMU",2022,1,"TV",7394,"GA"
"OCMU",2022,1,"TRVH",11091,"GA"
"OCMU",2022,1,"TH",11091,"GA"
"OCMU",2022,1,"CL",0,"GA"
"OCMU",2022,1,"CCG",0,"GA"
"OCMU",2022,1,"TT",0,"GA"
"OCMU",2022,1,"TRVS",0,"GA"
"OCMU",2022,1,"TTRV",0,"GA"
"OCMU",2022,1,"BC",0,"GA"
"OCMU",2022,1,"MISC",0,"GA"
"OCMU",2022,1,"NROS",0,"GA"
